city,subcity,restaurant,rating,New Rating Count,rating count,cost,cuisine,menu,item,price,veg_or_non_veg
Chennai,Poonamallee,Fayaz Juice Center,4,100,100+ ratings,150,Beverages,Maggi,Babycorn Maggi,,Veg
Chennai,Poonamallee,Fayaz Juice Center,4,100,100+ ratings,150,Beverages,Maggi,Chicken Maggi,,Non-veg
Chennai,Poonamallee,Fayaz Juice Center,4,100,100+ ratings,150,Beverages,Maggi,Schezwan Maggi,,Veg
Chennai,Poonamallee,Fayaz Juice Center,4,100,100+ ratings,150,Beverages,Maggi,Tandoori Maggi,,Veg
Chennai,Poonamallee,Fayaz Juice Center,4,100,100+ ratings,150,Beverages,Pizza,Panner Tasty Pizza,,Veg
Chennai,Poonamallee,Fayaz Juice Center,4,100,100+ ratings,150,Beverages,Pizza,Baby Corn Rings Pizza,,Veg
Chennai,Poonamallee,Fayaz Juice Center,4,100,100+ ratings,150,Beverages,Pizza,Sweet Corn Masala Pizza,,Veg
Chennai,Poonamallee,Fayaz Juice Center,4,100,100+ ratings,150,Beverages,Pizza,Mushroom Slice Pizza,,Veg
Chennai,Poonamallee,Fayaz Juice Center,4,100,100+ ratings,150,Beverages,Pizza,Veg Supreme Pizza,,Veg
Chennai,Poonamallee,Fayaz Juice Center,4,100,100+ ratings,150,Beverages,Pizza,Chicken Keema Pizza,,Non-veg
Chennai,Poonamallee,THE CHENNAI SANDWICH SHOP,4.1,5,Too Few Ratings,400,"Cafe,Indian",Burger,Chicken Burger,,Non-veg
Chennai,Poonamallee,THE CHENNAI SANDWICH SHOP,4.1,5,Too Few Ratings,400,"Cafe,Indian",Burger,Fish Burger,,Non-veg
Chennai,Poonamallee,THE CHENNAI SANDWICH SHOP,4.1,5,Too Few Ratings,400,"Cafe,Indian",Burger,Egg Burger,,Non-veg
Chennai,Poonamallee,THE CHENNAI SANDWICH SHOP,4.1,5,Too Few Ratings,400,"Cafe,Indian",Burger,Mutton Burger,,Non-veg
Chennai,Poonamallee,THE CHENNAI SANDWICH SHOP,4.1,5,Too Few Ratings,400,"Cafe,Indian",Burger,Our Special Egg Burger,,Non-veg
Chennai,Poonamallee,THE CHENNAI SANDWICH SHOP,4.1,5,Too Few Ratings,400,"Cafe,Indian",Burger,Our Special Chicken Burger,,Non-veg
Chennai,Poonamallee,THE CHENNAI SANDWICH SHOP,4.1,5,Too Few Ratings,400,"Cafe,Indian",Burger,Our Special Mutton Burger,,Non-veg
Chennai,Poonamallee,THE CHENNAI SANDWICH SHOP,4.1,5,Too Few Ratings,400,"Cafe,Indian",Burger,Our Special Fish Burger,,Non-veg
Chennai,Poonamallee,THE CHENNAI SANDWICH SHOP,4.1,5,Too Few Ratings,400,"Cafe,Indian",Burger,Ginger Paneer Burger,,Veg
Chennai,Poonamallee,THE CHENNAI SANDWICH SHOP,4.1,5,Too Few Ratings,400,"Cafe,Indian",Burger,Chocolate Burger,,Veg
Chennai,Poonamallee,HOTEL ELUMALAYAN,3.8,20,20+ ratings,200,South Indian,Biriyani,Kadai 65 Biriyani,,Non-veg
Chennai,Poonamallee,HOTEL ELUMALAYAN,3.8,20,20+ ratings,200,South Indian,Biriyani,Mutton Biriyani,,Non-veg
Chennai,Poonamallee,HOTEL ELUMALAYAN,3.8,20,20+ ratings,200,South Indian,Biriyani,Chicken Leg 65 Biriyani,,Non-veg
Chennai,Poonamallee,HOTEL ELUMALAYAN,3.8,20,20+ ratings,200,South Indian,Biriyani,Chicken Biriyani,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Shawarma,Special Shawarma Roll,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Shawarma,Classic Roll,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Shawarma,Peri Peri Roll,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Shawarma,Spicy Shawarma Roll,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Shawarma,Cheese Shawarma Roll,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Shawarma,Mexican Shawarma Roll,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Shawarma,Bbq Shawarma Roll,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Shawarma,Burger Shawarma,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Shawarma,Classic Shawarma Plate,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Chinese,Veg Rice,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Chinese,Panneer Rice,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Chinese,Egg Rice,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Chinese,Chicken Rice,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Chinese,Schezwan Chicken Fried Rice,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Barbeque,Chicken Drumstick,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Barbeque,Chicken Lollipop,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Barbeque,Chicken Boneless,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Barbeque,Chicken Thighs,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Barbeque,Chicken Wings,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Burger,Veg Burger,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Burger,Cheese Burger,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Burger,Panneer Burger,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Burger,Chicken Burger,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Burger,Fried Chicken Burger,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Burger,Spl Sizzlly Chicken Burger,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Milkshake,Vannila,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Milkshake,Strawberry,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Milkshake,Chocolate,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Milkshake,Pista,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Milkshake,Black Current,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Milkshake,Oreo,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Milkshake,Kit Kat,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Sandwich,Veg Sandwich,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Sandwich,Cheese Sandwich,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Sandwich,Panneer Sandwich,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Sandwich,Tandoori Mayo Sandwich,,Veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Sandwich,Chicken Sandwich,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Sandwich,Spicy Chilli Chicken Sandwich,,Non-veg
Chennai,Poonamallee,Sizzly Chicken,4.1,5,Too Few Ratings,400,"Fast Food,Chinese",Sandwich,Chicken Cheese Sandwich,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Meals,Chicken Meal,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Meals,Fish Meals,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Meals,Mutton Meals,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Meals,Curd,,Veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Meals,Non Veg Meals,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Meals,Veg Mealss,,Veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Parotta,Egg Veetchu Parotta(1),,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Parotta,Egg Kothu Parotta,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Parotta,Egg Lappa,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Parotta,Chilli Parotta,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Parotta,Valai Illai Chicken Parotta,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Egg,Omelette,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Egg,Podimass,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Egg,Extra Egg,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Egg,Egg Masala,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Starters,Fish,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Starters,Chicken Fry,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Starters,Mutton Chops,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Starters,Mutton Chukka,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Starters,Mutton Botti,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Starters,Mutton Liver,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Starters,Prawn Fry,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Starters,Vanjaram Fish,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Starters,Nethili Fish,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Dosa,Saadha Nice,,Veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Dosa,Special Nice,,Veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Dosa,Egg Dosa,,Non-veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Dosa,Onion Dosa,,Veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Dosa,Onion Uttapam,,Veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Dosa,Ghee Dosa,,Veg
Chennai,Poonamallee,HOTEL SS PANDIAN,4,100,100+ ratings,200,Indian,Dosa,Podi Dosa,,Veg
Chennai,Poonamallee,SRI KRISHNA SWEETS AND BAKERY,4.3,100,100+ ratings,200,"Bakery,Ice Cream",Puff,Veg Puff,,Veg
Chennai,Poonamallee,SRI KRISHNA SWEETS AND BAKERY,4.3,100,100+ ratings,200,"Bakery,Ice Cream",Puff,Chicken Puff,,Non-veg
Chennai,Poonamallee,SRI KRISHNA SWEETS AND BAKERY,4.3,100,100+ ratings,200,"Bakery,Ice Cream",Puff,Veg Roll,,Veg
Chennai,Poonamallee,SRI KRISHNA SWEETS AND BAKERY,4.3,100,100+ ratings,200,"Bakery,Ice Cream",Puff,Chicken Roll,,Non-veg
Chennai,Poonamallee,SRI KRISHNA SWEETS AND BAKERY,4.3,100,100+ ratings,200,"Bakery,Ice Cream",Puff,Sweet Puff,,Veg
Chennai,Poonamallee,SRI KRISHNA SWEETS AND BAKERY,4.3,100,100+ ratings,200,"Bakery,Ice Cream",Puff,Egg Puff,,Non-veg
Chennai,Poonamallee,SRI KRISHNA SWEETS AND BAKERY,4.3,100,100+ ratings,200,"Bakery,Ice Cream",Puff,Paneer Puff,,Veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Chicken Pothi Parotta,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Wheat Parotta ( 1 Pcs ),,Veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Bahubali Parotta,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Veg Kothu Parotta,,Veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Egg Kothu Parotta,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Chicken  Kothu Parotta,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Salna Parotta,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Ceylon Parotta,,Veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Ceylon Egg Parotta,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Ceylon Chicken Parotta,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Idiyappam,,Veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Paper Dosai,,Veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Egg Uthappam,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Kal Dosai,,Veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Plain Dosai,,Veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Chicken Kheema Dosai,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Ghee Dosai,,Veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",South Indian,Egg Dosai,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",Meals,Chicken Kari Soru,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",Meals,Non-veg Carrier Meals Half,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",Meals,Fish Meals,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",Meals,Non-veg Carrier Meals Full,,Non-veg
Chennai,Poonamallee,Anjappar,4,500,500+ ratings,600,"Chettinad,South Indian",Meals,Chicken Meals,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Peri Peri Paneer Roll (6 Inch),,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Spicy Paneer Roll (6 Inch),,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Mexican Paneer Roll (6 Inch),,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Barbecue Paneer Roll (6 Inch),,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Veg Roll (6 Inch),,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Peri Peri Veg Roll (6 Inch),,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Spicy Veg Roll (6 Inch),,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Mexican Veg Roll (6 Inch),,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Barbecue Veg Roll (6 Inch),,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Peri Peri Egg Roll (6 Inch),,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Spicy Egg Roll (6 Inch),,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Mexican Egg Roll (6 Inch),,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Peri Peri Chicken Roll (6 Inch),,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Spicy Chicken Roll (6 Inch),,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Mexican Chicken Roll (6 Inch),,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Rolls,Barbecue Chicken Roll (6 Inch),,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Mexican Sweet Corn Shawarma,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Cheese Sweet Corn Shawarma,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Mint Sweet Corn Shawarma,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Spicy Sweet Corn Shawarma,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Peri Peri Sweet Corn Shawarma,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Classic Sweet Corn Shawarma,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Mexican Paneer Shawarma,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Cheese Paneer Shawarma,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Mint Paneer Shawarma,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Spicy Paneer Shawarma,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Peri Peri Paneer Shawarma,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Classic Paneer Shawarma,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Classic Chicken Shawarma,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Peri Peri Chicken Shawarma,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Cheese Chicken Shawarma,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Mint Chicken Shawarma,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Spicy Chicken Shawarma,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Shawarma,Mexican Chicken Shawarma,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Salads,Watermelon Salad (1 Box),,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Salads,Tomato Salad (1 Box),,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Paneer Tikka Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Cheesy Baby Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Mexican Baby Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Schezwan Baby Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Spicy Baby Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Barbecue Baby Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Peri Peri Baby Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Cheesy Paneer Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Mexican Paneer Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Schezwan Paneer Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Spicy Paneer Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Barbecue Paneer Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Peri Peri Paneer Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Classic Paneer Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Cheesy Mushroom Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Mexican Mushroom Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Schezwan Mushroom Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Spicy Mushroom Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Barbecue Mushroom Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Peri Peri Mushroom Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Classic Mushroom Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Cheesy Sweet Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Mexican Sweet Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Schezwan Sweet Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Spicy Sweet Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Barbecue Sweet Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Peri Peri Sweet Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Classic Sweet Corn Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Cheesy Veg Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Mexican Veg Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Schezwan Veg Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Spicy Veg Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Barbecue Veg Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Peri Peri Veg Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Classic Veg Sandwich,,Veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Fried Chicken Sandwich,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Chicken Tikka Sandwich,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Chicken Salami Sandwich,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Cheesy Chicken Sandwich,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Mexican Chicken Sandwich,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Schezwan Chicken Sandwich,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Spicy Chicken Sandwich,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Barbecue Chicken Sandwich,,Non-veg
Chennai,Poonamallee,Under 99,4,20,20+ ratings,200,"Snacks,Beverages",Sandwich,Peri Peri Chicken Sandwich,,Non-veg
